policy,enabled,ts,reason,trade_side,overlap_group,overlap_reasons,tfi,mid_at_trigger,trade_px,ret_1s_bps,ret_3s_bps,ret_5s_bps,directional_ret_1s_bps,directional_ret_3s_bps,directional_ret_5s_bps
C_overlap_or_strong_tfi,true,1777003470.6683648,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.5446428571428571,,2306.9,,,,,,
A_current,true,1777003470.9355352,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.22899505766062567,,2306.45,,,,,,
B_overlap_quote_fade_only,true,1777003470.9355352,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.22899505766062567,,2306.45,,,,,,
C_overlap_or_strong_tfi,true,1777003470.9355352,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.22899505766062567,,2306.45,,,,,,
A_current,true,1777003471.2000673,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.22899505766062567,,2306.45,,,,,,
B_overlap_quote_fade_only,true,1777003471.2000673,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.22899505766062567,,2306.45,,,,,,
C_overlap_or_strong_tfi,true,1777003471.2000673,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.22899505766062567,,2306.45,,,,,,
A_current,true,1777003471.4393876,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.22899505766062567,,2306.45,,,,,,
B_overlap_quote_fade_only,false,1777003471.4393876,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.22899505766062567,,2306.45,,,,,,
C_overlap_or_strong_tfi,false,1777003471.4393876,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.22899505766062567,,2306.45,,,,,,
A_current,true,1777003471.6998398,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.22899505766062567,,2306.45,,,,,,
B_overlap_quote_fade_only,false,1777003471.6998398,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.22899505766062567,,2306.45,,,,,,
C_overlap_or_strong_tfi,false,1777003471.6998398,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.22899505766062567,,2306.45,,,,,,
A_current,true,1777003471.942295,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.22899505766062567,,2306.45,,,,,,
B_overlap_quote_fade_only,false,1777003471.942295,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.22899505766062567,,2306.45,,,,,,
C_overlap_or_strong_tfi,false,1777003471.942295,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.22899505766062567,,2306.45,,,,,,
A_current,true,1777003472.1982296,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.18110236220472395,,2306.38,,,,,,
B_overlap_quote_fade_only,false,1777003472.1982296,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.18110236220472395,,2306.38,,,,,,
C_overlap_or_strong_tfi,false,1777003472.1982296,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.18110236220472395,,2306.38,,,,,,
A_current,true,1777003472.4642794,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.18129496402877648,,2306.13,,,,,,
B_overlap_quote_fade_only,false,1777003472.4642794,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.18129496402877648,,2306.13,,,,,,
C_overlap_or_strong_tfi,false,1777003472.4642794,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.18129496402877648,,2306.13,,,,,,
A_current,true,1777003472.704854,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.18129496402877648,,2306.13,,,,,,
B_overlap_quote_fade_only,false,1777003472.704854,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.18129496402877648,,2306.13,,,,,,
C_overlap_or_strong_tfi,false,1777003472.704854,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.18129496402877648,,2306.13,,,,,,
A_current,true,1777003472.9619842,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.18129496402877648,,2306.13,,,,,,
B_overlap_quote_fade_only,false,1777003472.9619842,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.18129496402877648,,2306.13,,,,,,
C_overlap_or_strong_tfi,false,1777003472.9619842,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.18129496402877648,,2306.13,,,,,,
A_current,true,1777009852.6983347,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8064269319051263,2313.465,2313.46,-0.21612602740988904,0.9077293151183888,0.17290082192712497,0.21612602740988904,-0.9077293151183888,-0.17290082192712497
B_overlap_quote_fade_only,true,1777009852.6983347,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8064269319051263,2313.465,2313.46,-0.21612602740988904,0.9077293151183888,0.17290082192712497,0.21612602740988904,-0.9077293151183888,-0.17290082192712497
C_overlap_or_strong_tfi,true,1777009852.6983347,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8064269319051263,2313.465,2313.46,-0.21612602740988904,0.9077293151183888,0.17290082192712497,0.21612602740988904,-0.9077293151183888,-0.17290082192712497
A_current,true,1777009852.9433186,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7725225225225225,2313.465,2313.46,-0.21612602740988904,0.9077293151183888,0.17290082192712497,0.21612602740988904,-0.9077293151183888,-0.17290082192712497
B_overlap_quote_fade_only,true,1777009852.9433186,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7725225225225225,2313.465,2313.46,-0.21612602740988904,0.9077293151183888,0.17290082192712497,0.21612602740988904,-0.9077293151183888,-0.17290082192712497
C_overlap_or_strong_tfi,true,1777009852.9433186,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7725225225225225,2313.465,2313.46,-0.21612602740988904,0.9077293151183888,0.17290082192712497,0.21612602740988904,-0.9077293151183888,-0.17290082192712497
A_current,true,1777009853.1980543,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.77023988005997,2313.415,2313.46,0.0,1.1238796324923037,0.3890352574014845,-0.0,-1.1238796324923037,-0.3890352574014845
B_overlap_quote_fade_only,true,1777009853.1980543,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.77023988005997,2313.415,2313.46,0.0,1.1238796324923037,0.3890352574014845,-0.0,-1.1238796324923037,-0.3890352574014845
C_overlap_or_strong_tfi,true,1777009853.1980543,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.77023988005997,2313.415,2313.46,0.0,1.1238796324923037,0.3890352574014845,-0.0,-1.1238796324923037,-0.3890352574014845
A_current,true,1777009853.4466324,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.77023988005997,2313.415,2313.46,0.0,1.1238796324923037,-0.3025829779771851,-0.0,-1.1238796324923037,0.3025829779771851
B_overlap_quote_fade_only,true,1777009853.4466324,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.77023988005997,2313.415,2313.46,0.0,1.1238796324923037,-0.3025829779771851,-0.0,-1.1238796324923037,0.3025829779771851
C_overlap_or_strong_tfi,true,1777009853.4466324,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.77023988005997,2313.415,2313.46,0.0,1.1238796324923037,-0.3025829779771851,-0.0,-1.1238796324923037,0.3025829779771851
A_current,true,1777009853.6934028,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.0,0.4322613971136342,-0.3025829779771851,-0.0,-0.4322613971136342,0.3025829779771851
B_overlap_quote_fade_only,false,1777009853.6934028,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.0,0.4322613971136342,-0.3025829779771851,-0.0,-0.4322613971136342,0.3025829779771851
C_overlap_or_strong_tfi,true,1777009853.6934028,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.0,0.4322613971136342,-0.3025829779771851,-0.0,-0.4322613971136342,0.3025829779771851
A_current,true,1777009853.942817,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.0,0.3890352574014845,-0.3025829779771851,-0.0,-0.3890352574014845,0.3025829779771851
B_overlap_quote_fade_only,false,1777009853.942817,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.0,0.3890352574014845,-0.3025829779771851,-0.0,-0.3890352574014845,0.3025829779771851
C_overlap_or_strong_tfi,true,1777009853.942817,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.0,0.3890352574014845,-0.3025829779771851,-0.0,-0.3890352574014845,0.3025829779771851
A_current,true,1777009854.1911104,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.0,0.3890352574014845,-0.3025829779771851,-0.0,-0.3890352574014845,0.3025829779771851
B_overlap_quote_fade_only,false,1777009854.1911104,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.0,0.3890352574014845,-0.3025829779771851,-0.0,-0.3890352574014845,0.3025829779771851
C_overlap_or_strong_tfi,true,1777009854.1911104,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.0,0.3890352574014845,-0.3025829779771851,-0.0,-0.3890352574014845,0.3025829779771851
A_current,true,1777009854.4380405,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.5187136765340021,0.3890352574014845,-0.3025829779771851,-0.5187136765340021,-0.3890352574014845,0.3025829779771851
B_overlap_quote_fade_only,false,1777009854.4380405,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.5187136765340021,0.3890352574014845,-0.3025829779771851,-0.5187136765340021,-0.3890352574014845,0.3025829779771851
C_overlap_or_strong_tfi,true,1777009854.4380405,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.77023988005997,2313.415,2313.46,0.5187136765340021,0.3890352574014845,-0.3025829779771851,-0.5187136765340021,-0.3890352574014845,0.3025829779771851
A_current,true,1777009854.6895308,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.48241518829754104,2313.415,2313.41,1.1238796324923037,0.3890352574014845,-1.296784191336971,-1.1238796324923037,-0.3890352574014845,1.296784191336971
B_overlap_quote_fade_only,false,1777009854.6895308,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.48241518829754104,2313.415,2313.41,1.1238796324923037,0.3890352574014845,-1.296784191336971,-1.1238796324923037,-0.3890352574014845,1.296784191336971
C_overlap_or_strong_tfi,false,1777009854.6895308,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.48241518829754104,2313.415,2313.41,1.1238796324923037,0.3890352574014845,-1.296784191336971,-1.1238796324923037,-0.3890352574014845,1.296784191336971
A_current,true,1777009854.9417117,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.16628741466830066,2313.415,2313.41,1.1238796324923037,0.3890352574014845,-1.296784191336971,-1.1238796324923037,-0.3890352574014845,1.296784191336971
B_overlap_quote_fade_only,false,1777009854.9417117,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.16628741466830066,2313.415,2313.41,1.1238796324923037,0.3890352574014845,-1.296784191336971,-1.1238796324923037,-0.3890352574014845,1.296784191336971
C_overlap_or_strong_tfi,false,1777009854.9417117,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.16628741466830066,2313.415,2313.41,1.1238796324923037,0.3890352574014845,-1.296784191336971,-1.1238796324923037,-0.3890352574014845,1.296784191336971
A_current,true,1777009855.198089,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.16628741466830066,2313.415,2313.41,1.1238796324923037,0.3890352574014845,-1.296784191336971,-1.1238796324923037,-0.3890352574014845,1.296784191336971
B_overlap_quote_fade_only,false,1777009855.198089,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.16628741466830066,2313.415,2313.41,1.1238796324923037,0.3890352574014845,-1.296784191336971,-1.1238796324923037,-0.3890352574014845,1.296784191336971
C_overlap_or_strong_tfi,false,1777009855.198089,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.16628741466830066,2313.415,2313.41,1.1238796324923037,0.3890352574014845,-1.296784191336971,-1.1238796324923037,-0.3890352574014845,1.296784191336971
A_current,true,1777009855.4388707,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.04772387766333891,2313.535,2313.64,0.6051345668007073,-0.8212540549401667,-1.8154037003981907,0.6051345668007073,-0.8212540549401667,-1.8154037003981907
B_overlap_quote_fade_only,false,1777009855.4388707,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.04772387766333891,2313.535,2313.64,0.6051345668007073,-0.8212540549401667,-1.8154037003981907,0.6051345668007073,-0.8212540549401667,-1.8154037003981907
C_overlap_or_strong_tfi,false,1777009855.4388707,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.04772387766333891,2313.535,2313.64,0.6051345668007073,-0.8212540549401667,-1.8154037003981907,0.6051345668007073,-0.8212540549401667,-1.8154037003981907
A_current,true,1777009855.6990464,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.6915405145487351,-1.4263023112577489,-2.420391800924504,0.6915405145487351,1.4263023112577489,2.420391800924504
B_overlap_quote_fade_only,false,1777009855.6990464,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.6915405145487351,-1.4263023112577489,-2.420391800924504,0.6915405145487351,1.4263023112577489,2.420391800924504
C_overlap_or_strong_tfi,false,1777009855.6990464,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.6915405145487351,-1.4263023112577489,-2.420391800924504,0.6915405145487351,1.4263023112577489,2.420391800924504
A_current,true,1777009855.9389098,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.7347617967090138,-1.4263023112577489,-2.636498211720001,0.7347617967090138,1.4263023112577489,2.636498211720001
B_overlap_quote_fade_only,false,1777009855.9389098,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.7347617967090138,-1.4263023112577489,-2.636498211720001,0.7347617967090138,1.4263023112577489,2.636498211720001
C_overlap_or_strong_tfi,false,1777009855.9389098,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.7347617967090138,-1.4263023112577489,-2.636498211720001,0.7347617967090138,1.4263023112577489,2.636498211720001
A_current,true,1777009856.1983807,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.7347617967090138,-1.4263023112577489,-2.636498211720001,0.7347617967090138,1.4263023112577489,2.636498211720001
B_overlap_quote_fade_only,false,1777009856.1983807,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.7347617967090138,-1.4263023112577489,-2.636498211720001,0.7347617967090138,1.4263023112577489,2.636498211720001
C_overlap_or_strong_tfi,false,1777009856.1983807,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.7347617967090138,-1.4263023112577489,-2.636498211720001,0.7347617967090138,1.4263023112577489,2.636498211720001
A_current,true,1777009856.4673188,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.7347617967090138,-1.4263023112577489,-2.636498211720001,0.7347617967090138,1.4263023112577489,2.636498211720001
B_overlap_quote_fade_only,false,1777009856.4673188,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.7347617967090138,-1.4263023112577489,-2.636498211720001,0.7347617967090138,1.4263023112577489,2.636498211720001
C_overlap_or_strong_tfi,false,1777009856.4673188,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.026885447962407175,2313.675,2313.67,-0.7347617967090138,-1.4263023112577489,-2.636498211720001,0.7347617967090138,1.4263023112577489,2.636498211720001
A_current,true,1777009856.7310886,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.02740991684632053,2313.5150000000003,2313.61,-0.043224271293759824,-1.728970851715012,-1.9450922081779145,0.043224271293759824,1.728970851715012,1.9450922081779145
B_overlap_quote_fade_only,false,1777009856.7310886,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.02740991684632053,2313.5150000000003,2313.61,-0.043224271293759824,-1.728970851715012,-1.9450922081779145,0.043224271293759824,1.728970851715012,1.9450922081779145
C_overlap_or_strong_tfi,false,1777009856.7310886,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.02740991684632053,2313.5150000000003,2313.61,-0.043224271293759824,-1.728970851715012,-1.9450922081779145,0.043224271293759824,1.728970851715012,1.9450922081779145
A_current,true,1777009856.9983969,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.027859011851624906,2313.505,2313.51,0.0,-1.6857538669695002,-1.901876157605255,-0.0,1.6857538669695002,1.901876157605255
B_overlap_quote_fade_only,false,1777009856.9983969,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.027859011851624906,2313.505,2313.51,0.0,-1.6857538669695002,-1.901876157605255,-0.0,1.6857538669695002,1.901876157605255
C_overlap_or_strong_tfi,false,1777009856.9983969,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.027859011851624906,2313.505,2313.51,0.0,-1.6857538669695002,-1.901876157605255,-0.0,1.6857538669695002,1.901876157605255
A_current,true,1777009857.2759755,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.027859011851624906,2313.505,2313.51,0.0,-1.6857538669695002,-1.901876157605255,-0.0,1.6857538669695002,1.901876157605255
B_overlap_quote_fade_only,false,1777009857.2759755,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.027859011851624906,2313.505,2313.51,0.0,-1.6857538669695002,-1.901876157605255,-0.0,1.6857538669695002,1.901876157605255
C_overlap_or_strong_tfi,false,1777009857.2759755,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.027859011851624906,2313.505,2313.51,0.0,-1.6857538669695002,-1.901876157605255,-0.0,1.6857538669695002,1.901876157605255
A_current,true,1777009857.5249314,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.582257445992586,2313.505,2313.51,-0.6915913300375598,-1.6857538669695002,-1.901876157605255,-0.6915913300375598,-1.6857538669695002,-1.901876157605255
B_overlap_quote_fade_only,false,1777009857.5249314,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.582257445992586,2313.505,2313.51,-0.6915913300375598,-1.6857538669695002,-1.901876157605255,-0.6915913300375598,-1.6857538669695002,-1.901876157605255
C_overlap_or_strong_tfi,false,1777009857.5249314,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,-0.582257445992586,2313.505,2313.51,-0.6915913300375598,-1.6857538669695002,-1.901876157605255,-0.6915913300375598,-1.6857538669695002,-1.901876157605255
A_current,true,1777009857.7888687,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.2112233886000196,2313.505,2313.51,-0.6915913300375598,-1.6857538669695002,-1.901876157605255,-0.6915913300375598,-1.6857538669695002,-1.901876157605255
B_overlap_quote_fade_only,true,1777009857.7888687,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.2112233886000196,2313.505,2313.51,-0.6915913300375598,-1.6857538669695002,-1.901876157605255,-0.6915913300375598,-1.6857538669695002,-1.901876157605255
C_overlap_or_strong_tfi,true,1777009857.7888687,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.2112233886000196,2313.505,2313.51,-0.6915913300375598,-1.6857538669695002,-1.901876157605255,-0.6915913300375598,-1.6857538669695002,-1.901876157605255
A_current,true,1777009858.0541143,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.2112233886000196,2313.505,2313.51,-0.6915913300375598,-1.901876157605255,-1.901876157605255,-0.6915913300375598,-1.901876157605255,-1.901876157605255
B_overlap_quote_fade_only,true,1777009858.0541143,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.2112233886000196,2313.505,2313.51,-0.6915913300375598,-1.901876157605255,-1.901876157605255,-0.6915913300375598,-1.901876157605255,-1.901876157605255
C_overlap_or_strong_tfi,true,1777009858.0541143,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.2112233886000196,2313.505,2313.51,-0.6915913300375598,-1.901876157605255,-1.901876157605255,-0.6915913300375598,-1.901876157605255,-1.901876157605255
A_current,true,1777009858.2974107,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.2112233886000196,2313.505,2313.51,-0.6915913300375598,-1.901876157605255,-1.901876157605255,-0.6915913300375598,-1.901876157605255,-1.901876157605255
B_overlap_quote_fade_only,true,1777009858.2974107,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.2112233886000196,2313.505,2313.51,-0.6915913300375598,-1.901876157605255,-1.901876157605255,-0.6915913300375598,-1.901876157605255,-1.901876157605255
C_overlap_or_strong_tfi,true,1777009858.2974107,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.2112233886000196,2313.505,2313.51,-0.6915913300375598,-1.901876157605255,-1.901876157605255,-0.6915913300375598,-1.901876157605255,-1.901876157605255
A_current,true,1777009858.797871,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.3713436571249808,2313.3450000000003,2313.43,-0.9942312971064536,-1.2103685356062328,-1.2103685356062328,0.9942312971064536,1.2103685356062328,1.2103685356062328
B_overlap_quote_fade_only,true,1777009858.797871,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.3713436571249808,2313.3450000000003,2313.43,-0.9942312971064536,-1.2103685356062328,-1.2103685356062328,0.9942312971064536,1.2103685356062328,1.2103685356062328
C_overlap_or_strong_tfi,true,1777009858.797871,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.3713436571249808,2313.3450000000003,2313.43,-0.9942312971064536,-1.2103685356062328,-1.2103685356062328,0.9942312971064536,1.2103685356062328,1.2103685356062328
A_current,true,1777009859.2971528,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.37139282083365954,2313.3450000000003,2313.34,-0.9942312971064536,-1.2103685356062328,-1.4697332218071473,0.9942312971064536,1.2103685356062328,1.4697332218071473
B_overlap_quote_fade_only,true,1777009859.2971528,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.37139282083365954,2313.3450000000003,2313.34,-0.9942312971064536,-1.2103685356062328,-1.4697332218071473,0.9942312971064536,1.2103685356062328,1.4697332218071473
C_overlap_or_strong_tfi,true,1777009859.2971528,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.37139282083365954,2313.3450000000003,2313.34,-0.9942312971064536,-1.2103685356062328,-1.4697332218071473,0.9942312971064536,1.2103685356062328,1.4697332218071473
A_current,true,1777009859.5561452,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.37139282083365954,2313.3450000000003,2313.34,-0.9942312971064536,-1.2103685356062328,-1.8155528034083663,0.9942312971064536,1.2103685356062328,1.8155528034083663
B_overlap_quote_fade_only,true,1777009859.5561452,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.37139282083365954,2313.3450000000003,2313.34,-0.9942312971064536,-1.2103685356062328,-1.8155528034083663,0.9942312971064536,1.2103685356062328,1.8155528034083663
C_overlap_or_strong_tfi,true,1777009859.5561452,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.37139282083365954,2313.3450000000003,2313.34,-0.9942312971064536,-1.2103685356062328,-1.8155528034083663,0.9942312971064536,1.2103685356062328,1.8155528034083663
A_current,true,1777009859.799652,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.32565911622725535,2313.115,2313.12,0.0,-0.21615872967719788,-0.8214031727761043,0.0,-0.21615872967719788,-0.8214031727761043
B_overlap_quote_fade_only,true,1777009859.799652,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.32565911622725535,2313.115,2313.12,0.0,-0.21615872967719788,-0.8214031727761043,0.0,-0.21615872967719788,-0.8214031727761043
C_overlap_or_strong_tfi,true,1777009859.799652,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.32565911622725535,2313.115,2313.12,0.0,-0.21615872967719788,-0.8214031727761043,0.0,-0.21615872967719788,-0.8214031727761043
A_current,true,1777009860.0683506,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.32565911622725535,2313.115,2313.12,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043
B_overlap_quote_fade_only,false,1777009860.0683506,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.32565911622725535,2313.115,2313.12,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043
C_overlap_or_strong_tfi,false,1777009860.0683506,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.32565911622725535,2313.115,2313.12,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043
A_current,true,1777009860.3169174,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.3218958281905697,2313.115,2313.11,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,0.21615872967719788,0.21615872967719788,0.8214031727761043
B_overlap_quote_fade_only,false,1777009860.3169174,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.3218958281905697,2313.115,2313.11,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,0.21615872967719788,0.21615872967719788,0.8214031727761043
C_overlap_or_strong_tfi,false,1777009860.3169174,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.3218958281905697,2313.115,2313.11,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,0.21615872967719788,0.21615872967719788,0.8214031727761043
